Component	HOST	Service	STATE	OUPUT	NOTIFICATION_STATUS	COMMENT_ENTRY_TIME	COMMENT_AUTHOR	COMMENT_DATA	DOWNTIME_START	DOWNTIME_END	DOWNTIME_DURATION	IS_DOWNTIME	IS_ACKNOWLEDGED	DOWNTIME_AUTHOR	DOWNTIME_COMMENT	
Servicestatus	alln01-2-csm-p-extcilb-002	Kernel_dumps	OK	OK - No kernel dumps in /var/crash folder.	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-extcilb-002	Postfix Queue	OK	OK - The mailqueue is empty	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-extcilb-002	TCP Connections	OK	OK - ESTABLISHED: 2, SYN_SENT: 3	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-extcilb-002	Uptime	OK	OK - up since Thu Sep 17 13:45:00 2015 (301d 01:32:25)	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-extcilb-002	check-mk-discovery	UNKNOWN	UNKNOWN - Cannot get data from TCP port 10.202.167.111:6556: timed out	DISABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-extcilb-002	fs_/	OK	OK - 15.5% used (2.90 of 18.70 GB), (levels at 80.00/90.00%), trend: -1.28 kB / 24 hours, inodes available 5063k/98.84%	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-extcilb-002	fs_/mnt	OK	OK - 7.5% used (7.10 of 94.37 GB), (levels at 80.00/90.00%), trend: +1.84 MB / 24 hours, inodes available 6288k/99.95%	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-extcilb-002	hardware_fault	OK		ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-extcilb-002	proc_chrony	OK	OK - 1 processes 24.1 MB virtual, 1.5 MB resident, 0.0% CPU	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-extcilb-002	proc_collectd	OK	OK - 1 processes 984.2 MB virtual, 4.9 MB resident, 0.0% CPU	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-extcilb-002	proc_haproxy	OK	OK - 2 processes 98.3 MB virtual, 5.0 MB resident, 0.0% CPU	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-extcilb-002	proc_logstash	OK	OK - 1 processes 3091.2 MB virtual, 212.9 MB resident, 0.0% CPU	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-extcilb-002	proc_monit	OK	OK - 1 processes 124.2 MB virtual, 2.3 MB resident, 0.0% CPU	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-extcilb-002	proc_sshd	OK	OK - 1 processes 80.6 MB virtual, 2.9 MB resident, 0.0% CPU	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:42:01 to 07-14-2017 17:42:01.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:12:01 2016	Fri Jul 14 23:12:01 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	Available_Mem	OK	OK - 85.2% memory available (crit <= 15.0, warn <= 25.0). Top procs:<br><font face="courier">PID:843 243MB java -XX:+UseParNewGC ... /var/log/logstash/logstash.log<br>PID:503 15MB python -Es ... -P<br>PID:513 10MB rsyslogd -n</font>	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	CPU load	OK	OK - 15min load 0.05 at 2 CPUs	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	CPU utilization	OK	OK - user: 0.2%, system: 0.3%, wait: 0.0%, total: 0.5%	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	Check_MK	CRITICAL	CRIT - Cannot get data from TCP port 10.202.167.108:6556: timed out, execution time 5.0 sec	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	Disk IO SUMMARY	OK	OK - 0.00 B/sec read, 4.00 kB/sec write, IOs: 0.92/sec	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	Interface eth0	OK	OK - [2] (up) MAC: fa:16:3e:77:5b:ed, speed unknown, in: 249.76 B/s, out: 1.23 kB/s	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	Kernel Context Switches	OK	OK - 234/s	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	Kernel Major Page Faults	OK	OK - 0/s	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	Kernel Process Creations	OK	OK - 2/s	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	Kernel_dumps	OK	OK - No kernel dumps in /var/crash folder.	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	Postfix Queue	OK	OK - The mailqueue is empty	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	TCP Connections	OK	OK - ESTABLISHED: 8	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	Uptime	OK	OK - up since Thu Jul 14 16:19:06 2016 (0d 02:32:27)	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	check-mk-discovery	UNKNOWN	UNKNOWN - Cannot get data from TCP port 10.202.167.108:6556: timed out	DISABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	fs_/	OK	OK - 14.9% used (2.79 of 18.70 GB), (levels at 80.00/90.00%), trend: -74.34 MB / 24 hours, inodes available 5063k/98.84%	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	hardware_fault	OK		ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	proc_chrony	OK	OK - 1 processes 26.2 MB virtual, 1.5 MB resident, 0.0% CPU	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	proc_collectd	OK	OK - 1 processes 984.2 MB virtual, 6.7 MB resident, 0.0% CPU	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	proc_haproxy	OK	OK - 2 processes 97.8 MB virtual, 4.5 MB resident, 0.0% CPU	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	proc_logstash	OK	OK - 1 processes 3090.9 MB virtual, 243.2 MB resident, 0.0% CPU	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	proc_monit	OK	OK - 1 processes 124.2 MB virtual, 2.6 MB resident, 0.0% CPU	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-001	proc_sshd	OK	OK - 1 processes 80.6 MB virtual, 3.5 MB resident, 0.0% CPU	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:50:09 to 07-14-2017 17:50:09.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:20:09 2016	Fri Jul 14 23:20:09 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-002	Available_Mem	OK	OK - 79.1% memory available (crit <= 15.0, warn <= 25.0). Top procs:<br><font face="courier">PID:21644 246MB java -XX:+UseParNewGC ... /var/log/logstash/logstash.log<br>PID:3606 14MB python -Es ... -P<br>PID:520 10MB polkitd --no-debug</font>	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:51:15 to 07-14-2017 17:51:15.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:21:15 2016	Fri Jul 14 23:21:15 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-002	CPU load	OK	OK - 15min load 0.05 at 2 CPUs	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:51:15 to 07-14-2017 17:51:15.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:21:15 2016	Fri Jul 14 23:21:15 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-002	CPU utilization	OK	OK - user: 0.2%, system: 0.3%, wait: 0.0%, total: 0.5%	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:51:15 to 07-14-2017 17:51:15.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:21:15 2016	Fri Jul 14 23:21:15 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-002	Check_MK	CRITICAL	CRIT - Cannot get data from TCP port 10.202.167.109:6556: timed out, execution time 5.0 sec	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:51:15 to 07-14-2017 17:51:15.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:21:15 2016	Fri Jul 14 23:21:15 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
Servicestatus	alln01-2-csm-p-intcilb-002	Disk IO SUMMARY	OK	OK - 0.00 B/sec read, 3.13 kB/sec write, IOs: 0.45/sec	ENABLED	Mon Nov 28 21:30:55 2016	iminort	This service has been scheduled for fixed downtime from 07-14-2016 15:51:15 to 07-14-2017 17:51:15.  Notifications for the service will not be sent out during that time period.	Thu Jul 14 21:21:15 2016	Fri Jul 14 23:21:15 2017	31543200	1	NOT_ACKNOWLEDGED	iminort	http://billows.cisco.com:9000/p/amp-haproxy-texas-3  CHG0036009	
